Code,Year,Site,Elevation,Aspect,Degree.northing,Degree.easting,Slope(degree),Distance,Lifeform
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,14.5,grass
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,14.6,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,14.7,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,14.8,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,14.9,grass
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.1,rock
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.2,rock
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.3,rock
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.4,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.5,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.6,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.7,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.8,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,15.9,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16,grass
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.1,grass
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.2,bare ground
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.3,grass
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.4,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.5,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.6,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.7,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.8,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,16.9,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.1,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.2,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.3,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.4,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.5,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.6,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.7,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.8,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,17.9,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.1,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.2,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.3,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.4,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.5,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.6,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.7,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.8,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,18.9,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.1,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.2,rock
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.3,rock
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.4,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.5,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.6,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.7,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.8,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,19.9,shrub
2022_BF_SW,2022,BF,1710,SW,-0.707100288,-0.707113275,14.03624347,20,shrub
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.1,rock
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.2,rock
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.3,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,0.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.2,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.4,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.7,rock
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,1.9,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2,rock
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.1,rock
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.2,rock
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.4,bare ground
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.7,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,2.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,3.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.1,litter
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.2,bare ground
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.6,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,4.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.4,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.5,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.8,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,5.9,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.5,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,6.9,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.1,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,7.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,8.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.2,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.3,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,9.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.5,litter
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.6,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,10.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,11.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,12.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,13.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.2,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.6,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.7,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.8,herb
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,14.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15,bare ground
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.1,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.2,bare ground
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.3,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.4,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.5,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.6,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.7,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.8,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,15.9,grass
2022_F_NE,2022,F,1850,NE,0.707105483,0.70710808,17.35402464,16,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.1,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.2,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.3,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.4,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.5,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.6,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.7,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.8,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,0.9,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.1,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.2,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.3,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.4,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.5,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.6,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.7,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.8,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,1.9,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.1,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.2,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.3,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.4,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.5,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.6,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.7,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.8,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,2.9,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.1,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.2,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.3,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.4,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.5,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.6,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.7,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.8,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,3.9,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.1,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.2,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.3,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.4,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.5,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.6,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.7,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.8,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,4.9,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.1,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.2,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.3,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.4,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.5,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.6,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.7,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.8,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,5.9,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.1,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.2,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.3,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.4,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.5,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.6,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.7,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.8,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,6.9,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.1,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.2,grass
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.3,litter
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.4,litter
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.5,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.6,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.7,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.8,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,7.9,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8,bare ground
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.1,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.2,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.3,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.4,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.5,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.6,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.7,herb
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.8,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,8.9,rock
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,9,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,9.1,shrub
2022_F_NW,2022,F,1850,NW,0.707115872,-0.70709769,14.03624347,9.2,shrub
